trace,full_seq_len,input_x_seq_len,true_y_seq_len,pred_y_seq_len,acc,recall,precision,f1,levenshtein,damerau_levenshtein,local_alignment,global_alignment,emph_start,longest_subsequence,longest_substring,overlap,entropy,input,true_encoded,pred_encoded,true_encoded_with_padding,pred_encoded_with_padding,true_decoded,pred_decoded
612,7,1,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
613,8,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006,022,000,022,000,<E>,<P>
614,8,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006,022,000,022,000,<E>,<P>
615,7,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7420981285103057,021 | 021-001 | 021-001-014 | 021-001-014-002,005 -> 006 -> 022,014 -> 002 -> 006,005 -> 006 -> 022,014 -> 002 -> 006,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled
616,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
617,7,1,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
618,6,5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-002 | 021-001-002-005 | 021-001-002-005-006,022,022,022,022,<E>,<E>
619,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
620,8,2,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021 | 021-001,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
621,7,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7420981285103057,021 | 021-001 | 021-001-014 | 021-001-014-002,005 -> 006 -> 022,014 -> 002 -> 006,005 -> 006 -> 022,014 -> 002 -> 006,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled
622,8,5,3,4,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.7830120500307078,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
623,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
624,8,1,7,5,0.0,0.0,0.0,0.0,0.4285714285714286,0.4285714285714286,0.6,0.5714285714285714,0.6761904761904761,0.4285714285714286,0.2857142857142857,0.6,0.6811403372894902,021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
625,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
626,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
627,8,4,4,5,0.6,0.6,1.0,0.7333333333333332,0.6,0.6,0.5,0.7,0.8049999999999999,0.6,0.4,0.75,0.8769556609382364,021 | 021-001 | 021-001-014 | 021-001-014-015,002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 022 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 006 -> 022 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E> -> <E>
628,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
629,7,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7420981285103057,021 | 021-001 | 021-001-014 | 021-001-014-002,005 -> 006 -> 022,014 -> 002 -> 006,005 -> 006 -> 022,014 -> 002 -> 006,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled
630,8,2,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021 | 021-001,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
631,7,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7420981285103057,021 | 021-001 | 021-001-014 | 021-001-014-002,005 -> 006 -> 022,014 -> 002 -> 006,005 -> 006 -> 022,014 -> 002 -> 006,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled
632,7,1,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
633,6,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.22602396837087924,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-022,000,014 -> 002 -> 005 -> 006,000,014 -> 002 -> 005 -> 006,<P>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled
634,5,2,3,5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.33333333333333337,0.4,0.0,0.19999999999999996,0.19999999999999996,0.33333333333333326,0.6964410634367098,021 | 021-001,013 -> 008 -> 022,002 -> 002 -> 002 -> 006 -> 022,013 -> 008 -> 022,002 -> 002 -> 002 -> 006 -> 022,REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
635,14,5,9,4,0.0,0.0,0.0,0.0,0.33333333333333337,0.33333333333333337,0.5,0.3888888888888889,0.0,0.33333333333333337,0.33333333333333337,0.75,0.6521671573804724,021 | 021-001 | 021-001-014 | 021-001-014-007 | 021-001-014-007-008,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled
636,10,4,6,5,0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667,0.8,0.75,0.8222222222222223,0.6666666666666667,0.6666666666666667,0.8,0.8438515108634739,021 | 021-001 | 021-001-013 | 021-001-013-008,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
637,9,8,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-022,000,000,000,000,<P>,<P>
638,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
639,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
640,8,5,3,4,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.7830120500307078,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
641,5,3,2,5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.5,0.3,0.0,0.19999999999999996,0.19999999999999996,0.5,0.5770168496645787,021 | 021-001 | 021-001-013,008 -> 022,002 -> 002 -> 005 -> 006 -> 022,008 -> 022,002 -> 002 -> 005 -> 006 -> 022,REJECTED_by_EMPLOYEE -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
642,7,1,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
643,9,8,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-022,000,000,000,000,<P>,<P>
644,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
645,17,13,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.22602396837087924,021 | 021-001 | 021-001-011 | 021-001-011-008 | 021-001-011-008-001 | 021-001-011-008-001-004 | 021-001-011-008-001-004-002 | 021-001-011-008-001-004-002-003 | 021-001-011-008-001-004-002-003-001 | 021-001-011-008-001-004-002-003-001-011 | 021-001-011-008-001-004-002-003-001-011-008 | 021-001-011-008-001-004-002-003-001-011-008-001 | 021-001-011-008-001-004-002-003-001-011-008-001-004,002 -> 005 -> 006 -> 022,014,002 -> 005 -> 006 -> 022,014,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
646,8,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
647,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
648,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
649,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
650,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-002 | 021-001-002-005 | 021-001-002-005-006 | 021-001-002-005-006-022,000,000,000,000,<P>,<P>
651,8,1,7,5,0.0,0.0,0.0,0.0,0.4285714285714286,0.4285714285714286,0.6,0.5714285714285714,0.6761904761904761,0.4285714285714286,0.2857142857142857,0.6,0.6811403372894902,021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
652,11,4,7,5,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.8,0.6428571428571429,0.7904761904761904,0.5714285714285714,0.5714285714285714,0.8,0.7986019700419453,021 | 021-001 | 021-001-013 | 021-001-013-008,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
653,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
654,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
655,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
656,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-014,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
657,14,13,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-001 | 021-001-013-008-001-013 | 021-001-013-008-001-013-008 | 021-001-013-008-001-013-008-001 | 021-001-013-008-001-013-008-001-014 | 021-001-013-008-001-013-008-001-014-002 | 021-001-013-008-001-013-008-001-014-002-005 | 021-001-013-008-001-013-008-001-014-002-005-006 | 021-001-013-008-001-013-008-001-014-002-005-006-022,000,000,000,000,<P>,<P>
658,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-004 | 021-001-004-002 | 021-001-004-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
659,7,6,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006,022,022,022,022,<E>,<E>
660,8,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-022,000,000,000,000,<P>,<P>
661,7,3,4,5,0.2,0.2,0.4,0.26666666666666666,0.8,0.8,1.0,0.8,0.94,0.8,0.8,1.0,0.9823301978951452,021 | 021-001 | 021-001-004,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,002 -> 005 -> 006 -> 022,002 -> 002 -> 005 -> 006 -> 022,FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
662,8,5,3,4,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666667,0.625,0.7222222222222222,0.5,0.5,0.6666666666666666,0.7830120500307078,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,005 -> 006 -> 022,014 -> 002 -> 006 -> 022,Request_Payment -> Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
663,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
664,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
665,7,2,5,5,0.6,0.6,1.0,0.7,0.6,0.6,0.6,0.8,0.7333333333333334,0.6,0.4,0.6,0.7739332463009987,021 | 021-001,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
666,8,2,6,5,0.16666666666666666,0.16666666666666666,0.5,0.25,0.5,0.5,0.6,0.6666666666666666,0.7000000000000001,0.5,0.33333333333333337,0.6,0.7217343464337871,021 | 021-001,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,014 -> 015 -> 002 -> 005 -> 006 -> 022,002 -> 002 -> 002 -> 006 -> 022,APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_SUPERVISOR -> Payment_Handled -> <E>
667,7,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20751874963942196,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005,006 -> 022,014,006 -> 022,014,Payment_Handled -> <E>,APPROVED_by_ADMINISTRATION
